timestamp,open,high,low,close,returns,ma_5,ma_20,ema_short,ema_long,macd,signal_line,histogram,crossover
2025-11-02 12:00:00,110883.0,111058.0,110358.0,111058.0,0.0006577465423256,110462.4,109752.7,110309.1226725459,110534.45864560571,-225.33597305981675,-469.66700171038394,244.3310286505672,0
2025-11-02 16:00:00,111095.0,111130.0,110211.0,110211.0,-0.0076266455365664,110449.0,109697.5,110294.02687676961,110510.49874593123,-216.47186916161445,-419.02797520063007,202.55610603901562,0
2025-11-02 20:00:00,110058.0,110299.0,109778.0,110103.0,-0.0009799384816397,110466.8,109713.15,110264.63812649736,110480.31365364003,-215.6755271426664,-378.35748558903737,162.68195844637097,0
2025-11-03 00:00:00,110154.0,110650.0,109581.0,110650.0,0.0049680753476291,110601.4,109864.0,110323.92456857469,110492.88301262965,-168.9584440549661,-336.4776772822231,167.51923322725702,0
2025-11-03 04:00:00,110500.0,110665.0,107961.0,107961.0,-0.0243018526886579,109996.6,109922.75,109960.3977118709,110305.33612280524,-344.9384109343373,-338.16982401264596,-6.7685869216913375,-2
2025-11-03 08:00:00,107978.0,107978.0,107181.0,107533.0,-0.0039643945498837,109291.6,109887.35,109586.95191004462,110099.97789148633,-513.0259814417077,-373.1410554984583,-139.8849259432494,0
2025-11-03 12:00:00,107456.0,107828.0,107047.0,107779.0,0.0022876698315865,108805.2,109819.1,109308.80546234545,109928.05360322808,-619.2481408826279,-422.3624725752922,-196.88566830733572,0
2025-11-03 16:00:00,107783.0,108151.0,105782.0,105782.0,-0.0185286558606035,107941.0,109639.75,108766.2200066,109620.93852150749,-854.718514907494,-508.8336810417326,-345.8848338657614,0
2025-11-03 20:00:00,105802.0,107572.0,105540.0,107145.0,0.0128849898848575,107240.0,109480.75,108516.80154404615,109437.5356680625,-920.7341240163514,-591.2137696366564,-329.52035437969505,0
2025-11-04 00:00:00,107115.0,107115.0,106129.0,106521.0,-0.0058238835223295,106952.0,109290.65,108209.75515265443,109221.49598894676,-1011.7408362923306,-675.3191829677912,-336.4216533245394,0
2025-11-04 04:00:00,106452.0,107161.0,105966.0,107127.0,0.0056890190666629,106870.8,109150.2,108043.17743686144,109066.34813791366,-1023.1707010522223,-744.8894865846775,-278.2812144675448,0
2025-11-04 08:00:00,107170.0,107189.0,104257.0,104500.0,-0.0245222959664697,106215.0,108896.5,107498.07321580584,108728.10012769783,-1230.0269118919969,-841.9169716461414,-388.10994024585546,0
2025-11-04 12:00:00,104429.0,104560.0,103656.0,104527.0,0.0002583732057417,105964.0,108618.7,107040.98502875879,108416.90752564615,-1375.9224968873605,-948.7180766943852,-427.20442019297525,0
2025-11-04 16:00:00,104516.0,104666.0,103293.0,103688.0,-0.0080266342667444,105272.6,108302.25,106525.1411781805,108066.618079302,-1541.4769011214958,-1067.2698415798072,-474.2070595416885,0
2025-11-04 20:00:00,103369.0,103369.0,100175.0,100647.0,-0.0293283697245583,104097.8,107830.45,105620.81176615274,107517.01674009445,-1896.2049739417125,-1233.0568680521883,-663.1481058895242,0
2025-11-05 00:00:00,100575.0,101635.0,99076.0,101635.0,0.0098164873269943,102999.4,107406.05,105007.6099559754,107081.31179638376,-2073.7018404083647,-1401.1858625234236,-672.5159778849411,0
2025-11-05 04:00:00,101481.0,102211.0,99111.0,102128.0,0.0048506911988979,102525.0,106998.55,104564.59303967148,106714.39981146644,-2149.80677179496,-1550.9100443777309,-598.8967274172289,0
2025-11-05 08:00:00,102119.0,102242.0,101607.0,101999.0,-0.0012631207895973,102019.4,106597.8,104169.88641818355,106365.110936543,-2195.2245183594496,-1679.7729391740747,-515.4515791853748,0
